taxon_id,taxon,genero,especie,subespecie,raza,fuente,proyecto,procedencia,fecha_colecta_observacion,colector_observador,determinador,id,estado,municipio,localidad,latitud,longitud,altitud
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-07-12/9999,"Leocadio Martínez Hernández; Juan Pablo Pérez Camarillo","Juan Manuel Hernández Casillas",a569d2ef3c3f61e03a95f22975fcde76,HIDALGO,ATLAPEXCO,"Tenexco II",21.069723,-98.3550033,206
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-16/9999,"Emmanuel Muñoz de la Vega","Mauro Sierra Macías",11fd3ff49a5adc5636a25a93154d1276,PUEBLA,"ZAPOTITLAN DE MENDEZ","Cerca de Nanacatlán",20.003723,-97.6774977,920
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-16/9999,"Emmanuel Muñoz de la Vega","Mauro Sierra Macías",389e248de147e920473329be94cc18af,PUEBLA,"ZAPOTITLAN DE MENDEZ","Cerca de Nanacatlán",20.003723,-97.6774977,920
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-16/9999,"Emmanuel Muñoz de la Vega","Mauro Sierra Macías",5eaed1853bd89eff1c31d1a494fee1c0,PUEBLA,"ZAPOTITLAN DE MENDEZ","Cerca de Nanacatlán",20.003723,-97.6774977,920
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-16/9999,"Emmanuel Muñoz de la Vega","Mauro Sierra Macías",b706499c89afc4c1c7152ed18e9448ed,PUEBLA,"ZAPOTITLAN DE MENDEZ","Cerca de Nanacatlán",20.003723,-97.6774977,920
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-24/9999,"Mauro Sierra Macías","Mauro Sierra Macías",0e006596620aeb6b00f1689025d59db8,"VERACRUZ DE IGNACIO DE LA LLAVE","BENITO JUAREZ","Cerca de El Paraje",20.8440833,-98.1711944,287
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-24/9999,"Mauro Sierra Macías","Mauro Sierra Macías",839a7ee152002b217fdbefbc0b546907,"VERACRUZ DE IGNACIO DE LA LLAVE","BENITO JUAREZ","Cerca de El Paraje",20.8440833,-98.1711944,287
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-07-24/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",3e0ab71afe8e8256740fc954cb934e64,OAXACA,"SAN BARTOLOME LOXICHA","El Tamarindo",15.9090278,-96.7304722,723
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ002,Colectado,2008-02-21/9999,"Juan Valadez Gutiérrez; Julio César García Rodríguez","Juan Manuel Hernández Casillas",87085f3f806edb1103429c08fe93147b,"NUEVO LEON","GENERAL TERAN","Ejido la Purísima",25.2649167,-99.7344722,339
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-12-02/9999,"Andrés Zambada Martínez","Juan Manuel Hernández Casillas",f012252c256444f2528c80e069bb9380,"VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","Cuesta Amarilla, carretera El Salto-Abrevadero",18.3491111,-95.2333888,103
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1946/9999,"Efraím Hernández-Xolocotzi Guzmán","Juan Manuel Hernández Casillas",4417be8656b832ef7e782b6633393752,CHIAPAS,"TUXTLA GUTIERREZ","TUXTLA GUTIERREZ",16.75278,-93.1166697,534
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1946/9999,"Efraím Hernández-Xolocotzi Guzmán","Juan Manuel Hernández Casillas",d2e7a8643ad33778ca72836f8aeefe20,CHIAPAS,"TUXTLA GUTIERREZ","TUXTLA GUTIERREZ",16.75278,-93.1166697,534
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2008-02-04/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",19f7b90372e0a2aa480291f56f5a412c,OAXACA,"CANDELARIA LOXICHA",MIRAMAR,15.8952222,-96.5645556,784
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2008-02-04/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",304a22c07bb837f545c71e469e88d5bf,OAXACA,"CANDELARIA LOXICHA",MIRAMAR,15.8952222,-96.5645556,784
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Colectado,2008-02-04/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",53f3117d56ab5c2e8bcda0d1b5298ff0,OAXACA,"CANDELARIA LOXICHA","El Cimiento",15.8952222,-96.5645556,784
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2008-02-04/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",74e4e804fd51db0ddc7227d656b0e723,OAXACA,"CANDELARIA LOXICHA",MIRAMAR,15.8952222,-96.5645556,784
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-06-06/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",586f86700542c0ee7d72dacace6c18b8,HIDALGO,"HUEJUTLA DE REYES","Rancho Viejo",21.1619444,-98.3177778,150
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ007,Colectado,2007-06-06/9999,"Victor Hugo Chávez Tovar; Marcial Rivas Rodríguez; Martín Rodríguez Alvarado","Suketoshi Taba",5e23ad91a81fba742931bce38505ad95,HIDALGO,"HUEJUTLA DE REYES","Rancho Viejo",21.1619444,-98.3177778,150
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,Z006,Colectado,1988-01-11/1988-02-01,"Rafael Ortega Paczka; Carlos B. Solano Solano; Flavio Aragón Cuevas; Juan Bustamante Luján; Cirilo Julián Caballero; Mateo Jiménez Álvarez; Jorge Márquez Juárez","Rafael Ortega Paczka",e1b46f0dff6c1690b475456fc71a00d2,OAXACA,"SANTA MARIA TONAMECA","La Florida, al interior de terreno comunal, a 8 km de Santa María Tonameca",15.72722,-96.5611097,33
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1952/9999,"Hermilo Hugo Ángeles Arrieta","Juan Manuel Hernández Casillas",39b82918807a6b7871923d245243f275,"VERACRUZ DE IGNACIO DE LA LLAVE","AMATLAN DE LOS REYES",AMATLAN,18.8441697,-96.9144397,736
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-06-09/9999,"Artemio Palafox Caballero; Néstor Francisco Nicolás; Andrés Zambada Martínez","Juan Manuel Hernández Casillas",42503bb4abac15410552938342062d80,"VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","Los Naranjos, carretera San Andrés-Los Naranjos",18.3323002,-95.2414169,58
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-03-13/9999,"Hugo Perales Rivera","Hugo Perales Rivera",0384c97026aa67497c56801f5d2d0214,CHIAPAS,TEOPISCA,"Beníto Juárez",16.60694,-92.51944,2190
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-05-24/9999,"Hugo Perales Rivera","Hugo Perales Rivera",0f0fa87c0689244289295056484d1840,CHIAPAS,TEOPISCA,"Beníto Juárez",16.60694,-92.51944,2190
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-05-24/9999,"Hugo Perales Rivera","Hugo Perales Rivera",287a12a16a99fd6927ac1d7eb3f885bf,CHIAPAS,TEOPISCA,"Beníto Juárez",16.60694,-92.51944,2190
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-03-13/9999,"Hugo Perales Rivera","Hugo Perales Rivera",4532f4f6764c3e31e9a02f89e21509e8,CHIAPAS,TEOPISCA,"Beníto Juárez",16.60694,-92.51944,2190
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-03-13/9999,"Hugo Perales Rivera","Hugo Perales Rivera",c9eb52e1e4fc286e249bac347e9ec1b9,CHIAPAS,TEOPISCA,"Beníto Juárez",16.60694,-92.51944,2190
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-03-13/9999,"Hugo Perales Rivera","Hugo Perales Rivera",f09a0f763aa3443495c9da15218e54dc,CHIAPAS,TEOPISCA,"Beníto Juárez",16.60694,-92.51944,2190
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2008-02-03/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",32538cf508760838c94507aa0229cab1,OAXACA,"CANDELARIA LOXICHA","Barrio Valencia",15.8442778,-96.5614722,339
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-03-07/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",9ca8abaf47c8957a8f5126b92e882171,GUERRERO,OMETEPEC,"Cerca de Huixtepec (al NNW de la localidad)",16.6507225,-98.3058088,391
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-12-09/9999,"Hugo Perales Rivera","Hugo Perales Rivera",908327f8914c98e4b4f0f6088f37776a,CHIAPAS,"FRONTERA COMALAPA","Nicolás Bravo",15.86972,-92.1749997,735
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2011-01-22/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto","Noel Orlando Gómez Montiel; Francisco Palemón Alberto",afab6690d003377340dfaf1e89e4af2b,GUERRERO,"ATOYAC DE ALVAREZ","Santiago de la Unión",17.2478886,-100.3384169,808
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-07-21/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",a4ef4de3c52ca2679f6ddcf58be33de7,OAXACA,"SANTA CATARINA LOXICHA","La Nueva Esperanza",16.0820278,-96.7039722,900
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-01-13/9999,"Bulmaro Coutiño Estrada; Carolina Cruz Vázquez","Bulmaro Coutiño Estrada; Juan Manuel Hernández Casillas",14edc7d4a44edfd35e704ec3e56c4212,CHIAPAS,SUCHIAPA,"Cerca de Pacú",16.6358336,-93.1376647,462
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2008-02-09/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",574675fd96826b35c2de980488c2ee97,OAXACA,"SAN BARTOLOME LOXICHA","Vista al Mar",15.9663611,-96.7040278,1151
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1946/9999,"Efraím Hernández-Xolocotzi Guzmán","Efraím Hernández-Xolocotzi Guzmán",c300211019c0f627aae5adbf817c2e37,CHIAPAS,"COMITAN DE DOMINGUEZ","Volantón 8 Km Comitán",16.27194,-92.1969397,1908
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-03-25/9999,"Mauro Sierra Macías","Mauro Sierra Macías",5a7912a8d1d29cae30ad813f61e2e888,"VERACRUZ DE IGNACIO DE LA LLAVE",CHICONTEPEC,"Cerca de Chalahuiapa, en el ejido de Chalahuayapan",20.9266111,-98.2259166,230
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-01-20/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Juan Cañedo Castañeda; Pablo Murillo Navarrete","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",cd9ffaaec730d30d5cf41cc3e592d6bf,GUERRERO,"COYUCA DE BENITEZ","El Encino Prieto",17.0897769,-100.0224686,359
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1974/9999,"Higinio Mayorquín López","Juan Manuel Hernández Casillas",0d99b2aaf484873f04250ed9612e532d,"QUINTANA ROO","JOSE MARIA MORELOS","Ejido Piedras Negras",19.3960297,-88.80843,116
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-06-17/9999,"Néstor Francisco Nicolás; Andrés Zambada Martínez","Juan Manuel Hernández Casillas",9d5eb4f3d464b65d3f8114bfb819b4bf,"VERACRUZ DE IGNACIO DE LA LLAVE","SAN ANDRES TUXTLA","La Redonda, carretera Tilapan-Río Tuxpan",18.3273333,-95.2950277,61
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-01-10/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Saturnino Espindola Vicente","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",50f37f212196bea3a63c28cb944619ad,GUERRERO,MALINALTEPEC,"Rancho Viejo",17.0352497,-98.804863,1069
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-01-10/9999,"Noel Orlando Gómez Montiel; Francisco Palemón Alberto; Saturnino Espindola Vicente","Juan Manuel Hernández Casillas; Rafael Ortega Paczka",a0d2a3f78506cc20333c3a902f0b56de,GUERRERO,MALINALTEPEC,"Rancho Viejo",17.0352497,-98.804863,1069
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-04-16/9999,"Oscar Téllez Asiaín; Juan Pablo Pérez Camarillo","Juan Manuel Hernández Casillas",4fc7abff0a543f4c344e93a6f47931fa,HIDALGO,METZTITLAN,Tlaxco,20.7066669,-98.8080519,1701
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-11-24/9999,"Artemio Palafox Caballero; Néstor Francisco Nicolás","Juan Manuel Hernández Casillas",dcb47fcbafda2b740348bc892301090f,"VERACRUZ DE IGNACIO DE LA LLAVE",CATEMACO,"La Candelaria, carretera Catemaco-Juan Díaz Covarrubias",18.3290277,-95.1271944,484
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2010-06-11/9999,"Bulmaro Coutiño Estrada; Carolina Cruz Vázquez","Bulmaro Coutiño Estrada; Juan Manuel Hernández Casillas",739724a8a5225ef2eda9e06794d31945,CHIAPAS,"FRONTERA COMALAPA","Cerca de San Caralampio",15.8316002,-92.041748,585
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Colectado,2007-11-30/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",0e9ddf74a593ae0b340c762239c6da45,OAXACA,"CANDELARIA LOXICHA","El Chilar",15.8223333,-96.5272778,274
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1972/9999,"Rafael Ortega Paczka","Juan Manuel Hernández Casillas",2b50de183a93ffe1ea5f235469123da6,CHIAPAS,"ANGEL ALBINO CORZO","Colonia Palestina",15.8052797,-92.7497197,735
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,1972/9999,"Rafael Ortega Paczka","Juan Manuel Hernández Casillas",92333963b6ca065d893bb7654cec1aeb,CHIAPAS,"ANGEL ALBINO CORZO","Colonia Palestina",15.8052797,-92.7497197,735
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ002,Colectado,2008-02-21/9999,"Juan Valadez Gutiérrez; Julio César García Rodríguez","Juan Manuel Hernández Casillas",7eb8320997181b81514d7450448d4e7f,"NUEVO LEON","CADEREYTA JIMENEZ","Ejido La Nutria",25.4613889,-99.8960833,328
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ002,Colectado,2008-02-21/9999,"Juan Valadez Gutiérrez; Julio César García Rodríguez","Juan Manuel Hernández Casillas",a858d8ade2f13f2fa92e8024a46fd1e1,"NUEVO LEON","CADEREYTA JIMENEZ","Ejido Trancas y Alvarado",25.4613889,-99.8960833,328
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ002,Colectado,2008-02-21/9999,"Juan Valadez Gutiérrez; Julio César García Rodríguez","Juan Manuel Hernández Casillas",c1179ff851978fd14331798492840de9,"NUEVO LEON","CADEREYTA JIMENEZ","Ejido Casas Viejas",25.4613889,-99.8960833,328
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-10-04/9999,"Sabel Barrón Freyre","Juan Manuel Hernández Casillas",032d5a5f45ab5293d10a75b369e06bcf,TABASCO,HUIMANGUILLO,"Cerca de Gustavo Díaz Ordaz Primera Sección, Subregión de la Chontalpa",17.4419727,-93.5665588,112
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ003,Observado,2007-11-30/9999,"Beatriz Rendón Aguilar; Rafael Ortega Pazcka; Verónica Aguilar Rojas; María del Consuelo Aragón Martínez; José Francisco Ávila Castañeda; Luis Alberto Bernal Ramírez; Alma Delia Chávez González; Mireya Hernández Hernández; Alejandro López Arriaga; José Mi","Rafael Ortega Pazcka",897bcd0bbaa42ffbda2be947d8398a1c,OAXACA,"CANDELARIA LOXICHA","El Chilar",15.8159167,-96.5330556,310
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",027160dc96e7eaf59c8a8feb9fe9ad0b,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",02c3205dc871d6df16c9c5c3c37e453d,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-09/9999,"Hugo Perales Rivera","Hugo Perales Rivera",0e4845202528a3f723e91e8b95a039a3,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",1ff38fb72f8525478ab123d575c03385,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",29fc7ebd1336f6b9c99ff1653322ba75,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",3a3e7673d2d6fc20241a7302da5e3382,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",4eba69192415be72ff02be1b8347420e,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",5524149eb1a6ccbac754b9b91a73912a,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-09/9999,"Hugo Perales Rivera","Hugo Perales Rivera",69c3e0fb1fb286ebd425ed32ec262e6d,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",736b997d7197b05b8266e1e61eb35de6,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",7ad4747da1c442cc27d5f64a9d194b9f,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",9f6dbd1d03334a448d08139b1c91d899,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",ac05ca991c41f4d517173c254e89f375,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",b0fcad04762cb937a309036e781de10e,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-09/9999,"Hugo Perales Rivera","Hugo Perales Rivera",c789f6b524ad98aa9f79bc48362beeb8,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",ce5f758f830dd06a01bcd943932f4b1d,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",f45891c60ee89dddf1499f2754f95cba,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",fa0404479f5e82d2825dfdbbd20c3c79,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FY001,Colectado,2002-04-08/9999,"Hugo Perales Rivera","Hugo Perales Rivera",fe4eb218e7362068aaf5a8b75ac647d7,CHIAPAS,"LAS ROSAS","San Isidro La Cuchilla",16.3775,-92.39417,1327
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-02-13/9999,"Alberto Trujillo Campos","Juan Manuel Hernández Casillas",8b4ec935414ffeb819172ddff1574b4e,MORELOS,AYALA,"El Vergel",18.5902805,-99.0350036,928
79265ANGIO,"Zea mays subsp. mays raza Olotillo",Zea,mays,mays,Olotillo,NA,FZ016,Colectado,2009-01-27/9999,"Alberto Trujillo Campos","Juan Manuel Hernández Casillas",28feae6bd11c64454818a8749773d52d,MORELOS,TLAQUILTENANGO,Xicatlacotla,18.5199719,-99.1892241,809
